Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/2/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
East Asia & Pacific (IDA & IBRD countries),TEA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.177504222,0.175213771,0.170834828,0.166903565,0.162780578,0.158094154,0.153681158,0.14940068,0.145007638,0.140961208,0.136161823,0.133144852,0.129984807,0.128351838,0.125034579,0.123391628,0.122119051,0.120404924,0.118743927,0.116938884,0.115848926,0.117716213,0.119832728,0.122693253,0.126282819,0.125159424,0.123778659,0.122230951,0.120872852,0.119535198,0.117086785,0.114130973,0.111594309,0.108961255,0.106991434,0.105805908,0.104787043,0.103821887,0.103039135,0.10194084,0.099684525,0.097681716,0.096498438,0.096972467,0.095627814,0.09247957,0.092148631,0.091921892,0.091771706,0.090935738,0.089966884,0.089482436,0.088863689,0.088227802,0.094538437,,
Europe & Central Asia (IDA & IBRD countries),TEC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.651735944,0.643520783,0.639811147,0.636467797,0.628244809,0.629204339,0.623013776,0.619179117,0.611912726,0.607389787,0.602881423,0.597812233,0.595858299,0.592739695,0.585437943,0.578532159,0.578337529,0.576278322,0.566003185,0.56508844,0.56158966,0.564218654,0.564034211,0.56088843,,
Togo,TGO,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,1.126742225,1.11610257,1.103100693,1.082984923,1.053475592,1.014639558,0.970119249,0.925078889,0.884561309,0.850853832,0.823549112,0.800860658,0.781472163,0.763805141,0.746749772,0.730384608,0.714692408,0.737443377,0.737840949,0.716690697,0.693446997,0.668938542,0.644364389,0.636894604,0.614818226,0.594526786,0.581448902,0.572317478,0.556102163,0.554537437,0.540920508,0.528524332,0.541215264,0.528383564,0.5147374,0.522936685,0.513832571,0.51506479,0.520131363,0.502980967,0.459723344,0.452254149,0.435879283,0.420084711,0.369505714,0.359725047,0.385167869,0.379759408,0.37911865,0.378289737,0.36830306,0.386326548,0.376262894,0.366583367,0.357296851,,
Thailand,THA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.368478062,0.364498731,0.360395943,0.356202252,0.351948961,0.347676557,0.343413669,0.339168712,0.334944753,0.333469676,0.327433809,0.336644361,0.346072744,0.354439274,0.35195503,0.349506893,0.355119697,0.354618704,0.351523142,0.348525639,0.348694056,0.349093805,0.344576803,0.340474526,0.339978873,0.336060138,0.332256043,0.322841859,0.315099321,0.309175112,0.305806654,0.29803998,0.292727352,0.286239781,0.283047459,0.275354857,0.266859421,0.258647772,0.254659812,0.248641869,0.245155581,0.240178556,0.235458312,0.233838128,0.232325423,0.230918238,0.229622461,0.229165615,0.234667492,0.234493074,0.233377309,0.244089457,0.246686879,0.245699987,0.244838153,,
Tajikistan,TJK,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156279075,0.155341847,0.149652314,0.146408008,0.138643381,0.136663542,0.130195986,0.128211712,0.126121967,0.123752889,0.12112869,0.118901418,0.115897278,0.110443619,0.105277337,0.104300873,0.101371761,0.100551077,0.098238203,0.095676162,0.091806668,0.089877374,0.087291912,0.08539359,,
Turkmenistan,TKM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381297401,0.395433417,0.410682708,0.413513822,0.40584567,0.399530299,0.394246985,0.40975054,0.429571241,0.446968502,0.442516077,0.438168704,0.433728976,0.429054475,0.424107166,0.418879387,0.403179894,0.397368185,0.381348519,0.374947261,0.368272455,0.361516933,0.354905684,0.348589578,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.393816748,0.393909045,0.394668077,0.39069801,0.386456685,0.384433026,0.380934213,0.38424253,0.38560434,0.379968581,0.377938616,0.372994018,0.368216653,0.366645462,0.361756309,0.357624504,0.353525512,0.345813497,0.340281295,0.333534595,0.327719593,0.327342394,0.321547768,0.315146727,0.310711505,0.30845518,0.304712383,0.299344977,0.295509391,0.293664548,0.292748366,0.286914841,0.283174266,0.280065706,0.287234463,0.282912147,0.279535315,0.276610509,0.273213452,0.270039676,0.268484016,0.268428907,0.274594978,0.280227645,0.282315926,0.282694244,0.281199667,0.27970626,0.276072752,0.277754002,0.278455827,0.277566089,0.280781973,0.283467475,0.280277852,,
Timor-Leste,TLS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.13756645,0.135107227,0.132638811,0.130163299,0.127686431,0.125296236,0.126530892,0.124179253,0.1233652,0.128898988,0.12561499,0.125293853,0.129882632,0.127969071,0.127822624,0.134362017,0.141488077,0.156388214,0.167821277,0.170194515,0.169203306,0.16544513,0.160090163,0.154634074,0.149937401,0.146159513,0.142954761,0.139963106,0.136715866,0.14628963,0.154437968,0.148987814,0.149950037,0.151747902,0.149177173,0.148416058,0.145643204,0.144476268,0.139006497,0.137676728,0.162459343,0.156956133,0.156111451,0.1705632,0.165613882,0.162117676,0.150238551,0.148407862,0.146517329,0.135184947,0.132564694,0.138317369,0.130871707,0.127801955,0.12490159,,
Middle East & North Africa (IDA & IBRD countries),TMN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.475738837,0.462436311,0.451421186,0.442013907,0.433424021,0.419819219,0.410019641,0.397373614,0.387683719,0.378826299,0.380550887,0.372158384,0.367445101,0.356470535,0.342915123,0.33282995,0.319658984,0.306824098,0.303187614,0.280002143,0.276090033,0.271274694,0.261813877,0.25644203,0.250063123,0.244266885,0.239368805,0.2329496,0.225560587,0.22019287,0.223340824,0.222406877,0.222671218,0.215613498,0.210035074,0.205151489,0.197653481,0.195298452,0.189251224,0.177460861,0.177006196,0.175306502,0.173941068,0.169447112,0.16717082,0.163682293,0.161593543,0.151689505,0.148120526,0.145596147,0.142968677,0.141206364,0.140026207,0.137035276,0.135254783,,
Tonga,TON,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.188250059,0.211292051,0.202883849,0.195102917,0.20171593,0.19536592,0.18974852,0.184963685,0.205123255,0.20149581,0.198788559,0.196880031,0.195429255,0.194043991,0.192420881,0.179263674,0.177196966,0.175123681,0.173347779,0.172030062,0.171209057,0.17079237,0.170622987,0.17049935,0.170297915,0.169950608,0.169520258,0.169013489,0.168547019,0.168150242,0.167832755,0.167546285,0.167287023,0.166957102,0.166534827,0.166028495,0.155078832,0.154424255,0.153702698,0.15293326,0.152112847,0.15123407,0.150317169,0.149393463,0.148454588,0.157342485,0.15631564,0.155332265,0.164086329,0.163246493,0.162559645,0.171508609,0.170894729,0.170161275,0.169230191,,
South Asia (IDA & IBRD),TSA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.351337686,0.345686086,0.3401178,0.334075859,0.329155648,0.322843723,0.317635227,0.310505079,0.301294451,0.295818571,0.287578995,0.282245989,0.278262887,0.271659169,0.266217397,0.259966144,0.254178799,0.250253456,0.244392909,0.239199677,0.232627447,0.229594005,0.221550873,0.218504055,0.212990998,0.206529546,0.202819094,0.197045587,0.19370753,0.188805392,0.184491606,0.179602506,0.175817743,0.171990046,0.168158013,0.164174381,0.16186337,0.158807944,0.155442027,0.152442709,0.14941955,0.146753383,0.143801381,0.140668336,0.138086908,0.135411806,0.132745257,0.130384587,0.128345856,0.12599132,0.124631136,0.122698437,0.121162734,0.119558071,0.118077065,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.573735576,0.566974486,0.569795533,0.5632617,0.561633441,0.540392182,0.537041787,0.529120325,0.538534887,0.515872038,0.500443371,0.475851614,0.479829704,0.452747873,0.440794937,0.431086578,0.403596361,0.391268626,0.377620831,0.372539711,0.353150933,0.346838406,0.338807334,0.33845249,0.338944419,0.341532737,0.33195303,0.325310576,0.318084603,0.311973899,0.309313271,0.303882144,0.299830669,0.294923949,0.295017215,0.291673799,0.285711516,0.279464922,0.276240233,0.268818847,0.261076983,0.258576593,0.260803653,0.256052156,0.255376207,0.249859897,0.246441949,0.245095262,0.237845654,0.235022504,0.233450008,0.231698615,0.22517506,0.219131442,0.213294622,,
Trinidad and Tobago,TTO,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.06586854,0.064771034,0.063860609,0.063103706,0.062471436,0.061963055,0.061561125,0.061193729,0.060777439,0.060254146,0.062737488,0.061936059,0.070222432,0.0702069,0.064261634,0.063373951,0.062514366,0.061663043,0.060793003,0.055283846,0.047163137,0.040156665,0.033372092,0.032880648,0.029890822,0.029559538,0.02928265,0.029878172,0.029663224,0.029462313,0.032522784,0.032323572,0.032143824,0.031991861,0.031872485,0.031787305,0.027762839,0.02772185,0.027672906,0.027602872,0.023577862,0.023477173,0.02336354,0.020146683,0.019276231,0.019184373,0.019094756,0.01900603,0.018916207,0.018823884,0.018729566,0.018634633,0.018542583,0.018457091,0.01838111,,
Tunisia,TUN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.731833358,0.720405677,0.708144599,0.713226608,0.699617784,0.685599711,0.671222112,0.656730757,0.64361647,0.630978162,0.618633512,0.610869737,0.608655676,0.604331938,0.60327545,0.601889102,0.596280038,0.563674677,0.548893414,0.501086105,0.484337414,0.469263187,0.453077151,0.437714061,0.419291449,0.40347516,0.387402704,0.372993113,0.361448836,0.353342855,0.345463194,0.33801278,0.340015718,0.315968254,0.311828812,0.307366965,0.303170707,0.303071932,0.302902764,0.295282176,0.283474837,0.280911235,0.280693198,0.278609619,0.270230623,0.270985008,0.265389096,0.272404004,0.25727454,0.265321269,0.263811616,0.261604377,0.259020834,0.260231868,0.257236757,,
Turkey,TUR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.817603563,0.802245914,0.809140336,0.787720449,0.7697358,0.756680615,0.733913068,0.724431292,0.740881883,0.710884568,0.699260997,0.698959815,0.681650215,0.655742558,0.63415908,0.618619122,0.609683001,0.59759845,0.599572159,0.576542786,0.566435457,0.525775389,0.503383842,0.509247756,0.500571062,0.489901062,0.488523896,0.476162081,0.46950103,0.457088713,0.449776827,0.439721878,0.432116304,0.4291735,0.421534032,0.412532423,0.402451454,0.398486277,0.389790372,0.376754497,0.370781328,0.368327834,0.353661436,0.356241817,0.350939686,0.334203927,0.315802567,0.306004972,0.299288533,0.295657575,0.279786848,0.27594256,0.271470168,0.26880217,0.263761489,,
Tuvalu,TUV,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.501282222,0.472673571,0.554247924,0.529142665,0.513543512,0.49838428,0.483635391,0.469208615,0.45500884,0.514496717,0.498368768,0.482538417,0.467129717,0.452275443,0.438039309,0.424414634,0.411337157,0.4556978,0.441747722,0.428193158,0.415000009,0.402180866,0.389774918,0.377828941,0.412144544,0.399800224,0.387955566,0.376412267,0.364954994,0.353501178,0.342124095,0.323296222,0.316170958,0.306151074,0.297055056,0.292095373,0.281584616,0.268861,0.261327653,0.251623542,0.242902167,0.238188825,0.229884612,0.248366117,0.24612702,0.238710777,0.23852848,0.261743987,0.257476727,0.251634589,0.258561421,0.277081695,0.266605604,0.258448049,0.250556993,,
Uganda,UGA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.449573997,0.441978328,0.436598464,0.488626808,0.470153665,0.455336066,0.439592405,0.426015337,0.412536166,0.400166673,0.390930455,0.38544789,0.380249305,0.374986377,0.371750748,0.365535103,0.350714554,0.345227112,0.335015417,0.325111518,0.318633674,0.313735333,0.334904204,0.338637,0.334548084,0.329934546,0.318564452,0.307455179,0.296804778,0.286715217,0.278263754,0.270199431,0.261472875,0.254173851,0.246225224,0.238655402,0.231410224,0.225259291,0.219138104,0.220472548,0.217261053,0.217745919,0.219719795,0.215826534,0.20845055,0.206425156,0.204311883,0.203702033,0.201392077,0.199026199,0.195192019,0.190047064,0.183736762,0.177682382,0.171877503,,
Ukraine,UKR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639728281,0.638836809,0.641185141,0.64617578,0.650035786,0.653850878,0.655273611,0.657696733,0.662194986,0.668332311,0.675151704,0.679313868,0.684529078,0.688926795,0.693472116,0.697365153,0.702016075,0.705226336,0.708011868,0.711042946,0.713218828,0.715020576,0.718568609,0.720673232,,
Upper middle income,UMC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.263749359,0.262382119,0.25916231,0.254606819,0.249827484,0.244832046,0.23994582,0.236995863,0.233952827,0.228542724,0.224481375,0.221621616,0.218117616,0.215200526,0.210749229,0.207811034,0.205307536,0.201596715,0.199966423,0.19515004,0.193387064,0.194484834,0.194672889,0.196503967,0.197865515,0.196116108,0.193733264,0.190852078,0.188204568,0.186801963,0.186794233,0.251827994,0.247497031,0.243848661,0.242523681,0.238193755,0.235655759,0.232537213,0.229338844,0.22479498,0.222133018,0.219946771,0.218118745,0.218478036,0.218561245,0.216043958,0.214278526,0.212043011,0.210127288,0.208865457,0.207962974,0.207078334,0.208127213,0.208309843,0.211880512,,
Uruguay,URY,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.954236319,0.920162818,0.887243091,0.855784707,0.825002589,0.795482132,0.761065171,0.727987216,0.696231833,0.642037894,0.625915899,0.610681287,0.596722773,0.582138751,0.566750007,0.550427267,0.533407068,0.516000537,0.498269523,0.481175179,0.472566606,0.463733658,0.455361308,0.447096131,0.438924429,0.431535335,0.423283407,0.415431369,0.406929916,0.399036781,0.40037675,0.401603243,0.402749394,0.403859687,0.404985853,0.406091683,0.40751939,0.409156603,0.411262985,0.413399192,0.413873571,0.414992249,0.416461568,0.417857968,0.418569575,0.419087955,0.441950439,0.544940588,0.652738603,0.602474799,0.69470207,0.633836133,0.711266562,0.704947382,0.702480977,,
United States,USA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.983336146,0.949377607,0.948911975,0.927442428,0.910948364,0.893900081,0.878089899,0.901816587,0.933722129,0.920425063,0.90599583,0.893513931,0.882690211,0.871959374,0.863404222,0.855238838,0.847043439,0.848013119,0.838706094,0.830696446,0.822583738,0.810505732,0.803128422,0.796204813,0.789180579,0.781920852,0.766613424,0.759684089,0.752478537,0.743825689,0.733952352,0.71762165,0.703095965,0.691452004,0.682891564,0.664476566,0.651338495,0.640853495,0.628469037,0.621514394,0.615505643,0.60139725,0.591621188,0.570536125,0.55873342,0.537708115,0.53739452,0.532113814,0.514913168,0.504047554,0.486644631,0.49397548,0.481465329,0.484253599,0.474490822,,
Uzbekistan,UZB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208587813,0.203718895,0.199669303,0.196401141,0.192680301,0.189081844,0.18606295,0.184068132,0.181538636,0.17965547,0.177430619,0.176003661,0.173984655,0.168150724,0.166111389,0.161902635,0.15822553,0.154857855,0.152298126,0.146560598,0.147777461,0.14548725,0.143053609,0.14058002,,
St. Vincent and the Grenadines,VCT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.07304424,0.072110184,0.071286846,0.070530981,0.069791788,0.069079061,0.068386979,0.067710155,0.067027124,0.066333525,0.065616798,0.064890821,0.053466215,0.052872007,0.052295238,0.051737875,0.051203801,0.050692973,0.050205844,0.049748769,0.049319879,0.039137411,0.038840985,0.03855719,0.038285939,0.038023537,0.037772909,0.037545994,0.037353853,0.037207572,0.037100933,0.037036008,0.046256892,0.046241064,0.046244058,0.046264168,0.046294582,0.046329757,0.046347794,0.046340062,0.046301441,0.046233795,0.046146747,0.046057904,0.045979548,0.045910731,0.045851789,0.045802226,0.045765334,0.045739377,0.045728501,0.045733938,0.045737285,0.04572181,0.045680873,,
"Venezuela, RB",VEN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.342721337,0.329898258,0.317950606,0.306766853,0.296294276,0.286285987,0.277544169,0.268241255,0.260246748,0.252939287,0.246025128,0.236358151,0.229485409,0.22364125,0.217573747,0.211949189,0.209799313,0.203429302,0.197498764,0.192714819,0.177898475,0.17366974,0.163082601,0.158813117,0.166608988,0.171688848,0.167970203,0.163753906,0.146737663,0.142584144,0.139877481,0.125053638,0.122228559,0.119071991,0.116320642,0.114083371,0.112201646,0.110015277,0.107912671,0.1059688,0.104134617,0.098391496,0.100508251,0.10065626,0.099125748,0.097469937,0.096020633,0.095943028,0.090949404,0.093013536,0.091639457,0.090321907,0.089056453,0.087838077,0.086663084,,
British Virgin Islands,VGB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.122624157,0.120510966,0.118315192,0.11591515,0.113455866,0.222049517,0.216966804,0.212224109,0.207878599,0.204019178,0.200601805,0.197530864,0.194855807,0.192696792,0.190912562,0.189699327,0.188839581,0.187582067,0.185322461,0.18178513,0.176756518,0.256147541,0.246143748,0.235645275,0.225496091,0.215238915,0.205634382,0.196515132,0.188679245,0.121499301,0.118105586,0.115313653,0.112975202,0.110791048,0.108536387,0.10619657,0.103788272,0.101409593,0.049534377,0.048437878,0.047427081,0.046448976,0.045454545,0.044363604,0.043162983,0.041832253,0.040435081,0.039056397,0.037811472,0.036732295,0.035841009,0.035076642,0.0344163,0.033797485,0.033208249,,
Virgin Islands (U.S.),VIR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.116618076,0.114285714,0.150753769,0.147058824,0.137931034,0.12987013,0.101832994,0.089766607,0.08291874,0.078769929,0.070485078,0.065514485,0.05943819,0.055591999,0.052919013,0.051993428,0.053646342,0.052121882,0.051984238,0.050182665,0.050073608,0.049966023,0.049826603,0.049701789,0.039698293,0.039666012,0.039642818,0.039622791,0.03958789,0.038475227,0.03816539,0.037838656,0.037531198,0.027954304,0.027824667,0.027753365,0.027686259,0.027640344,0.018416376,0.018409087,0.018424859,0.018431481,0.01843216,0.018438788,0.018440998,0.009227561,0.009230286,0.009225177,0.009224667,0.009228668,0.009234292,0.009242913,0.009255489,0.009269215,0.009284189,,
Vietnam,VNM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.164850969,0.160015385,0.155366045,0.150893186,0.146592664,0.142456234,0.138990439,0.135693329,0.132357465,0.129701725,0.126556931,0.124040925,0.121876052,0.119592697,0.116972525,0.118454698,0.11748641,0.115331493,0.112282052,0.109246374,0.106241946,0.103281427,0.100381989,0.097564099,0.091991117,0.089177702,0.086519846,0.08359654,0.080889906,0.078273434,0.077047948,0.077407076,0.076019398,0.073912667,0.071849382,0.072722303,0.073179547,0.07345809,0.075574961,0.077224346,0.081944869,0.080530529,0.079530948,0.077453368,0.075413204,0.074599313,0.073461755,0.072455995,0.07194622,0.072761583,0.071979445,0.070770225,0.070196281,0.069258262,0.074787676,,
Vanuatu,VUT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.15217689,0.147475224,0.14293065,0.138636647,0.17499226,0.17012812,0.165558697,0.161144373,0.156739812,0.175666655,0.170411942,0.165156403,0.159974404,0.154965081,0.160205062,0.155297589,0.160042176,0.155351872,0.159886303,0.155666252,0.160229381,0.156462305,0.16096709,0.157366317,0.153814208,0.150332988,0.146923783,0.143507025,0.14000798,0.136394015,0.132645346,0.128830285,0.125145482,0.121796746,0.118881327,0.116413758,0.114286367,0.112310336,0.110287022,0.108071305,0.105657985,0.103116171,0.100520697,0.09797054,0.095524669,0.093181882,0.090928517,0.088754771,0.086660745,0.084639963,0.082688706,0.080812979,0.07900704,0.077264825,0.075584933,,
World,WLD,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.370782274,0.365618861,0.3620049,0.356193044,0.350939405,0.343677342,0.338106501,0.334363298,0.332102122,0.324387459,0.31658955,0.309573524,0.305396005,0.299142793,0.29339337,0.288658873,0.282492725,0.278805371,0.274530624,0.269743433,0.264236681,0.26249935,0.258148948,0.257387404,0.255778193,0.252717513,0.248702291,0.244348243,0.240753348,0.237113113,0.233590989,0.258668181,0.254305345,0.250113854,0.246128555,0.241252966,0.238726046,0.235899784,0.232778936,0.228715564,0.225331919,0.221747546,0.219878369,0.217619363,0.215672631,0.211621901,0.208800897,0.206670761,0.203684984,0.200593165,0.199300916,0.198209071,0.196221519,0.194958211,0.194178362,,
Samoa,WSM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.089190949,0.095001209,0.092003245,0.089174246,0.086567822,0.084169931,0.081971489,0.087268919,0.085398312,0.087305135,0.089384553,0.088242681,0.087313368,0.086539166,0.092478218,0.098431656,0.097881198,0.09739817,0.100155079,0.102856188,0.102283479,0.101649905,0.104808567,0.106728276,0.106229418,0.108349108,0.109927646,0.111509655,0.114198941,0.116660322,0.115799995,0.102675605,0.101670385,0.100718061,0.099907732,0.099250947,0.098723562,0.098276689,0.09381025,0.080178684,0.079742091,0.073620188,0.073172654,0.067121227,0.061135226,0.057428739,0.054858848,0.049039373,0.042742904,0.042963401,0.042629153,0.042284639,0.041938173,0.041603828,0.041288405,,
Kosovo,XKX,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173069867,,,,,,,,,,
"Yemen, Rep.",YEM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.239901104,0.237863941,0.235950264,0.233613712,0.23123362,0.227882047,0.224796275,0.22138836,0.218126743,0.215053416,0.21267971,0.209916977,0.206945648,0.203405626,0.199540544,0.193749193,0.187434542,0.181112212,0.174645646,0.168216305,0.16220029,0.156082048,0.150146574,0.144423084,0.139319057,0.134079527,0.1294622,0.12450794,0.119584142,0.126316254,0.120679717,0.10341011,0.115714657,0.110735369,0.106588146,0.103653689,0.097934335,0.092565137,0.089020099,0.086434896,0.079716652,0.074791829,0.064330206,0.06619351,0.06252755,0.064932199,0.06275399,0.055688774,0.050968601,0.054687681,0.047871934,0.050301147,0.048795132,0.04754951,0.046366117,,
South Africa,ZAF,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.669617709,0.654834078,0.6402362,0.625870069,0.61176485,0.596980276,0.582064295,0.568387043,0.554908063,0.541606714,0.52847161,0.515567723,0.503026759,0.49099508,0.479543941,0.468771796,0.45547939,0.442785129,0.430091978,0.418004137,0.406118583,0.394347203,0.38441544,0.37503509,0.366289528,0.365318844,0.356227968,0.35028668,0.345663984,0.340783309,0.335606657,0.334423901,0.333150034,0.326306614,0.320755253,0.318192795,0.313809755,0.308752488,0.305378919,0.302044805,0.295030683,0.29132713,0.285422106,0.275662551,0.269865667,0.255243729,0.252569894,0.25390715,0.248377415,0.242959812,0.230237093,0.235857009,0.232482897,0.229191388,0.226075657,,
Zambia,ZMB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.811715193,0.787511645,0.770071253,0.753270689,0.730761319,0.723031378,0.704662349,0.691447144,0.676913128,0.661966378,0.669793605,0.684579839,0.629022928,0.613170144,0.589143921,0.593108038,0.54178261,0.494779099,0.405147873,0.395977063,0.372649037,0.350951812,0.356510776,0.343683153,0.346215184,0.344180505,0.347699591,0.354075593,0.38751912,0.36014811,0.334355535,0.32878722,0.320676679,0.32036478,0.289917662,0.306036509,0.290485423,0.270848174,0.28272274,0.267395395,0.251475292,0.232185705,0.251620034,0.243953458,0.22626657,0.243308688,0.231730789,0.233288441,0.263814654,0.24548678,0.252370247,0.258504509,0.244172687,0.24326268,0.23601624,,
Zimbabwe,ZWE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.486984971,0.483820275,0.480309024,0.476596088,0.468231459,0.468876999,0.464889562,0.460688815,0.456132072,0.451153853,0.44569484,0.436245478,0.421683507,0.416318819,0.403082724,0.390755037,0.379120358,0.367735801,0.356121755,0.349656597,0.34244087,0.334777951,0.326998287,0.319460286,0.31239689,0.305808524,0.300216834,0.294659622,0.289824631,0.285767231,0.282484713,0.279887386,0.277834934,0.278853513,0.274726585,0.295183423,0.298889914,0.285875914,0.294250828,0.294544761,0.291116931,0.291987737,0.288905316,0.297397513,0.30139029,0.312398399,0.300077067,0.31345722,0.296873438,0.283963509,0.291937337,0.271908593,0.265701179,0.259543495,0.253526378,,
